DAY_OF_WEEK,TRUCK_BRAND_NAME,CITY,LOCATION,DAILY_SALES
0,14,3,920,765.0
4,0,4,1169,16008.0
5,10,4,821,7044.5
6,10,4,1609,4167.0
6,10,4,1319,5708.0
6,9,4,303,6450.0
0,10,4,1778,3134.0
5,10,3,1700,1151.5
1,4,4,204,13684.0
0,3,3,776,2454.0
1,5,3,1357,2642.0
4,6,3,917,4663.0
3,0,3,39,2182.0
2,2,4,436,12517.0
1,0,4,1942,8102.0
5,2,4,1694,5401.0
4,4,1,392,9582.0
4,13,1,1730,3588.0
2,7,0,1883,25256.0
3,1,0,2014,28966.0
6,1,0,1829,52723.0
1,13,1,1551,6471.0
2,13,1,1243,3416.0
3,4,1,273,9421.0
5,13,1,1951,10546.0
6,13,1,1487,8521.0
1,13,1,382,7818.0
5,4,1,1888,17327.0
0,4,1,961,7428.0
6,13,1,13,4286.0
3,13,1,2030,3102.0
6,13,1,1898,5539.0
5,13,0,439,15033.0
0,2,4,909,3917.0
0,2,4,829,10930.0
2,2,4,1644,6487.0
4,5,4,1237,12679.0
5,10,4,1597,4218.0
5,11,4,1488,10259.5
6,7,4,524,8803.0
0,12,4,1962,24596.0
0,3,4,1640,9549.0
1,11,4,322,6423.0
2,3,0,348,47121.0
0,5,2,1041,5679.0
0,9,2,1302,6346.0
0,12,0,1795,42532.5
0,5,0,1435,27740.0
0,7,0,320,21903.0
2,0,4,1512,9939.0
3,4,4,1826,6762.0
4,2,4,296,8542.0
4,8,1,2081,21536.0
5,10,1,599,3244.0
5,10,1,1097,3971.0
5,2,1,1475,7368.0
6,8,1,1608,6457.0
2,10,0,157,13719.5
0,2,0,298,25073.0
1,3,4,1330,8160.0
1,0,4,372,19778.0
2,10,4,292,8112.5
2,2,4,879,4656.0
3,10,4,1630,4869.0
4,4,4,233,16518.0
4,14,4,561,6773.0
4,13,4,616,15401.0
3,7,0,357,45318.0
5,4,4,995,10903.0
5,3,4,191,12144.0
6,10,4,560,4398.5
5,6,1,220,9182.0
6,4,1,886,11864.0
5,1,0,209,25251.0
5,1,0,543,29904.0
1,2,1,1101,6090.0
3,4,1,368,9120.0
4,12,1,993,11930.0
1,2,4,399,11460.0
2,1,4,560,5025.0
3,5,4,433,6314.0
3,3,1,221,9339.0
4,13,1,518,7393.0
6,8,1,444,17102.0
5,6,3,1403,1809.0
6,5,3,1024,1428.0
0,13,3,1747,855.0
1,14,3,764,5167.0
2,13,3,910,2532.0
5,5,3,1395,1532.0
2,13,3,1358,1471.0
4,0,0,1849,32249.0
5,4,0,1258,32172.0
4,6,1,1098,12166.0
4,5,4,1321,9425.0
4,9,4,1175,21653.0
6,4,4,1936,23686.0
6,5,0,413,31674.0
6,6,4,262,12608.0
2,4,4,568,12326.0
3,14,4,1121,12761.0
5,6,4,628,12599.0
0,9,4,1972,7743.0
2,4,4,1629,5231.0
2,13,4,1721,11045.0
3,3,4,812,11294.0
4,0,4,1480,10324.0
2,5,2,1447,8916.0
3,1,2,1063,7848.0
4,12,2,2001,10082.0
1,1,3,1211,1063.0
1,0,3,576,2315.0
1,9,3,1160,959.0
4,0,3,910,3464.0
5,14,3,1392,2612.0
3,13,3,912,647.0
0,14,3,2041,2724.0
5,2,4,561,5674.0
0,5,4,1327,12670.0
0,8,1,730,18027.0
1,8,1,207,7585.0
2,1,1,517,24836.0
3,12,1,267,10640.5
5,9,0,1147,36737.0
1,13,1,2110,5820.0
2,5,4,230,8235.0
3,13,4,1174,3171.0
3,13,4,1904,3474.0
4,12,1,1957,14869.0
4,2,1,1472,6506.0
1,2,1,1010,5198.0
3,9,1,162,6141.0
3,0,1,494,5390.0
6,1,3,1839,1344.0
4,9,3,707,6951.0
1,3,3,506,4723.0
6,3,3,1451,1492.0
6,3,3,504,5286.0
0,0,3,1846,766.0
6,2,1,541,15051.0
6,7,1,1716,8110.0
0,9,1,888,32871.0
2,12,1,1889,7599.75
3,6,1,1097,18368.0
5,7,2,1225,7095.0
6,5,2,919,11271.0
4,10,4,820,7477.5
4,5,4,1927,9673.0
0,1,0,307,29900.0
3,4,3,140,3811.0
5,3,3,1058,7298.0
5,4,0,1619,29392.0
3,0,0,1885,26867.0
6,8,0,1504,28788.0
2,12,1,1774,23238.75
6,4,0,2000,30818.0
5,13,4,835,4124.0
3,6,1,163,10473.0
5,4,1,8,26718.0
3,7,3,1406,928.0
3,4,3,1804,1215.0
5,4,4,1791,7273.0
4,5,4,582,18119.0
0,14,4,567,7969.0
3,11,2,1578,6808.0
2,9,3,721,1594.0
1,11,1,248,15838.5
1,0,1,887,6144.0
0,8,1,248,6748.0
3,14,3,553,2111.0
4,3,3,798,3026.0
1,0,4,584,14572.0
0,9,1,1592,9643.0
5,14,1,273,11116.0
6,1,1,1583,26579.0
1,5,1,247,7157.0
1,6,1,120,12246.0
2,2,1,452,5087.0
3,4,1,697,14518.0
2,6,0,309,39917.0
2,4,0,197,67384.0
2,0,0,651,27310.0
0,13,1,247,3869.0
5,9,0,284,32625.0
0,11,4,328,14235.5
1,11,4,1776,19843.5
2,11,4,1534,14925.5
2,11,4,635,9130.0
1,14,2,343,6854.0
1,9,2,145,8442.0
3,4,2,2092,4846.0
1,10,4,1591,9357.5
4,2,0,1221,27943.0
5,10,0,665,15095.5
5,8,0,357,35535.0
6,10,4,812,16322.0
6,4,1,1594,7352.0
6,11,1,1541,7696.0
6,8,1,1152,16242.0
1,10,4,624,5123.0
5,9,0,1840,35616.0
6,4,0,298,30110.0
4,7,0,170,28547.0
4,8,0,1616,32903.0
4,9,0,1438,34992.0
5,4,1,1265,4357.0
6,8,1,901,12452.0
5,3,1,382,16642.0
0,11,0,212,29127.0
0,12,0,73,41380.0
0,2,0,284,22213.0
4,8,0,434,27762.0
3,14,0,1,56002.0
3,1,0,260,24236.0
4,12,1,1085,27389.75
4,3,1,1086,14101.0
6,4,1,1314,9370.0
2,9,2,715,6742.0
2,10,4,692,3763.5
6,11,4,1116,15712.5
6,1,0,747,23476.0
0,1,0,1842,80826.0
1,2,0,243,43249.0
1,6,4,1909,10073.0
2,13,4,1890,4045.0
2,9,0,1438,32230.0
1,1,0,10,56500.0
2,7,0,2087,22114.0
3,10,0,785,14135.5
3,13,4,1706,4829.0
5,13,4,2104,9385.0
1,5,4,1962,10061.0
1,0,1,67,10215.0
4,2,1,1255,5910.0
0,8,1,599,5705.0
1,2,1,2055,12345.0
2,12,0,1307,85486.5
3,0,0,942,25297.0
4,10,0,402,13881.0
4,9,0,1205,68640.0
4,13,4,1626,2952.0
2,8,0,1425,32230.0
4,13,1,1736,9615.0
5,2,1,1897,6027.0
0,0,2,76,6085.0
4,12,4,584,9987.75
4,13,4,1844,9165.0
4,9,4,1691,6501.0
5,10,4,672,4685.0
1,13,1,114,10674.0
3,11,1,857,15027.5
5,4,1,300,20760.0
1,11,1,885,7080.0
5,2,2,174,8023.0
6,11,2,294,8032.5
6,0,4,125,21017.0
0,10,4,630,4998.0
6,6,1,1245,10262.0
2,5,1,1148,17107.0
2,11,4,502,5333.0
2,7,4,621,5292.0
4,5,4,312,6713.0
5,12,4,1142,10903.75
3,4,4,513,8019.0
3,7,4,947,14819.0
6,1,0,1258,51132.0
6,3,0,1842,89947.0
0,14,0,1138,28738.0
1,10,0,1523,30669.5
5,7,0,138,22246.0
0,14,1,1741,7925.0
1,14,2,1197,10766.0
1,13,2,182,14855.0
1,7,2,1286,12547.0
4,14,2,461,12798.0
2,3,1,1050,16486.0
3,13,1,639,3889.0
4,4,1,432,21564.0
5,11,2,1878,16788.5
6,13,2,1224,9672.0
0,12,2,103,6565.25
0,2,2,134,10512.0
1,9,1,1000,7585.0
2,2,1,1803,5508.0
3,5,1,515,17371.0
1,4,2,1124,8012.0
1,14,0,746,29249.0
2,4,0,904,29470.0
4,8,2,1287,10254.0
5,12,2,976,14498.5
6,11,1,532,6807.0
5,0,2,1043,10929.0
1,12,2,2115,14079.25
0,3,1,953,12097.0
1,4,1,1531,16646.0
1,1,1,1581,6104.0
6,12,1,211,12620.5
6,2,1,778,8724.0
6,5,4,1512,14001.0
6,6,4,304,19357.0
2,11,4,882,13679.5
2,11,4,2062,9329.0
4,3,1,999,9247.0
5,3,0,642,40514.0
0,9,0,684,35460.0
0,0,0,1877,26483.0
6,6,2,2047,12960.0
6,0,2,1553,16458.0
1,2,2,654,5179.0
3,1,0,268,51799.0
2,2,2,343,6680.0
2,6,2,774,8135.0
4,10,2,1418,6004.5
4,12,2,699,11962.0
4,13,2,1836,3720.0
5,13,1,1510,3613.0
0,14,1,1369,6965.0
0,12,1,334,10064.75
0,5,1,319,15072.0
0,12,2,1452,19222.5
1,8,2,98,7583.0
0,13,2,1460,3575.0
1,12,2,520,11330.75
4,7,0,133,27758.0
0,7,0,1093,23515.0
3,4,1,54,7986.0
3,1,0,1039,26360.0
6,7,0,499,50729.0
1,6,2,1296,6186.0
2,3,2,1518,17706.0
3,7,2,1853,6264.0
6,8,1,1096,12437.0
3,7,0,1176,45896.0
3,10,0,175,14519.0
5,8,1,1539,8977.0
3,6,4,2053,20215.0
5,14,4,958,11238.0
6,4,4,261,14713.0
5,13,1,472,13658.0
0,13,1,248,2760.0
1,11,1,467,5848.0
5,14,0,1616,29933.0
5,2,0,766,23581.0
0,0,4,881,11902.0
5,5,0,337,32040.0
6,9,0,1806,62130.0
6,5,4,1175,5652.0
0,14,4,289,6509.0
1,4,4,1797,8682.0
4,14,2,850,6554.0
0,13,2,1749,2919.0
1,8,1,492,9803.0
1,10,2,1784,4349.0
2,8,2,167,8326.0
0,0,2,44,12668.0
1,11,2,1287,6034.5
2,8,2,1268,13327.0
0,12,0,1240,47113.5
1,14,1,1636,6320.0
1,7,1,385,5915.0
1,8,1,1417,6878.0
4,4,1,887,5873.0
5,11,1,1255,10175.0
0,3,1,1084,4238.0
3,8,1,638,5978.0
2,6,1,515,17569.0
0,10,4,994,9528.0
2,0,4,330,7682.0
4,0,4,512,15283.0
5,0,0,766,25228.0
4,5,4,2015,7528.0
1,11,4,323,6584.5
3,13,1,1069,4751.0
3,3,1,1509,10561.0
4,8,1,2048,8189.0
0,3,1,207,20062.0
1,3,1,138,13082.0
5,4,1,23,8117.0
6,11,1,3,20100.5
3,0,4,943,8866.0
4,11,4,949,15179.5
1,13,1,1242,3677.0
2,8,1,280,16634.0
2,3,1,689,12359.0
4,6,1,1087,13699.0
0,3,0,209,40227.0
1,3,0,1028,87596.0
5,9,0,1478,37898.0
5,1,0,407,24624.0
6,9,0,1271,31653.0
2,0,0,404,31064.0
3,5,0,1928,58072.0
0,11,0,822,27639.0
4,7,0,157,27468.0
0,9,0,986,36391.0
4,3,0,1842,45759.0
5,7,0,2091,26845.0
5,9,0,1548,37157.0
4,2,2,1490,9954.0
5,4,2,1878,9382.0
2,2,0,2091,23530.0
6,8,2,1267,5635.0
6,9,2,2049,8463.0
0,13,2,1980,2708.0
0,7,2,1068,13602.0
0,2,2,2036,4112.0
0,0,0,353,26332.0
1,11,0,1505,32724.5
3,14,0,1920,31807.0
5,0,0,1661,87907.0
6,7,0,1123,84417.0
6,2,0,1711,25908.0
2,13,0,1849,16685.0
2,11,4,1585,6375.0
3,6,4,1936,10802.0
4,9,4,582,21922.0
3,0,0,651,26432.0
0,1,0,306,53176.0
4,7,0,1205,50766.0
4,6,0,651,34060.0
0,5,4,821,7789.0
3,4,0,195,39206.0
1,1,4,275,4844.0
2,14,4,1512,7914.0
3,13,4,1694,4261.0
2,14,3,78,1446.0
3,14,3,1181,918.0
0,2,3,939,563.0
2,14,3,1014,2085.0
3,0,3,2103,839.0
4,13,3,718,1280.0
5,0,2,2079,4193.0
2,13,2,1193,4200.0
3,2,2,1733,6129.0
4,11,2,254,10470.0
3,5,1,1010,6648.0
3,1,1,366,7897.0
4,10,1,993,3438.0
6,13,4,304,6119.0
6,1,4,252,7989.0
0,13,4,1317,3471.0
0,5,4,396,4766.0
0,3,4,1114,9504.0
6,8,1,2081,10835.0
6,9,1,1736,8855.0
0,13,1,627,3477.0
2,3,1,1638,10068.0
3,10,1,861,2952.0
4,10,1,1612,4677.0
6,3,0,242,46813.0
0,8,0,434,33500.0
3,2,0,402,52407.0
3,0,0,1316,26889.0
4,10,0,16,14138.5
4,7,0,992,26247.0
6,7,0,1823,23446.0
6,12,1,786,10588.75
4,2,0,652,26576.0
4,0,0,188,26212.0
5,12,2,1685,15535.0
0,2,2,1305,5572.0
1,10,2,1731,4690.5
1,11,2,1126,19890.0
2,10,2,2010,4006.5
6,7,3,1372,1184.0
5,9,3,1351,4148.0
6,10,3,1350,1284.0
6,14,3,1015,1256.0
6,0,3,1657,1035.0
0,3,3,593,3102.0
1,5,3,1160,915.0
2,4,3,1395,1272.0
2,12,3,1188,2253.25
6,4,0,1483,35479.0
0,14,0,1436,58767.0
0,8,0,407,27736.0
0,1,0,793,58753.0
3,3,3,899,1582.0
6,4,3,1378,4781.0
6,0,3,1187,2621.0
0,5,3,591,1748.0
5,5,3,554,1050.0
0,13,3,612,552.0
0,1,3,753,1162.0
2,8,3,2012,857.0
3,11,3,606,2168.5
4,4,3,1759,2989.0
0,6,3,506,3570.0
2,2,2,71,6205.0
5,10,2,734,4453.0
5,12,4,1547,10051.5
0,12,4,813,10751.5
0,9,4,1105,8410.0
0,0,4,820,15559.0
0,2,2,1197,4144.0
4,4,2,253,12050.0
5,5,1,838,6249.0
6,6,1,540,9985.0
6,0,1,1102,7283.0
0,10,2,100,5404.5
0,4,2,442,5118.0
2,12,2,1131,15075.75
4,11,2,972,7644.5
5,14,0,1582,29088.0
1,4,2,1858,5234.0
2,12,2,972,20184.25
2,13,2,1728,2951.0
4,11,2,421,12128.5
5,4,2,2054,18535.0
6,14,2,2080,10126.0
2,0,2,99,5125.0
3,1,2,1479,6151.0
5,13,2,1167,4514.0
3,6,0,352,41178.0
4,11,2,1296,8329.0
6,10,2,152,5000.0
4,3,4,1168,17823.0
5,4,0,1616,29168.0
3,3,3,1948,1378.0
3,0,3,1983,1083.0
4,2,3,574,2293.0
5,10,3,1185,1451.0
3,14,3,752,828.0
3,9,3,577,1258.0
4,8,3,553,1728.0
5,10,3,91,1950.5
6,11,3,761,1345.5
3,7,3,2039,1785.0
3,0,3,799,2138.0
4,9,3,748,1700.0
6,3,3,1355,2707.0
6,10,3,1156,747.5
2,10,3,917,1907.5
3,0,3,1058,2764.0
1,12,3,556,2046.5
3,0,3,1350,2585.0
4,3,3,710,1926.0
6,10,0,1582,15508.5
0,0,4,1262,6017.0
1,10,4,1691,4035.0
2,10,4,881,3592.5
2,4,4,1570,8978.0
2,7,4,994,6784.0
3,10,3,702,1402.0
2,10,3,1875,1609.0
5,10,3,1869,1217.0
3,10,3,1390,1192.5
1,10,3,2041,1304.0
5,10,3,497,1577.0
4,3,0,73,86257.0
5,10,0,286,16325.5
2,1,0,1928,25062.0
0,5,1,1682,19817.0
0,3,1,1638,31623.0
1,3,1,351,15776.0
4,13,1,1070,7315.0
4,8,1,2056,19183.0
4,6,1,428,8972.0
4,1,1,800,19787.0
0,12,1,518,6763.75
3,8,1,1612,12647.0
3,8,0,634,29865.0
3,2,0,315,24584.0
4,4,0,802,35750.0
2,6,4,956,12614.0
2,6,1,927,9885.0
5,5,0,407,29227.0
3,4,2,43,6498.0
4,10,2,602,7843.0
0,10,3,1430,810.5
5,10,3,90,1348.5
3,13,3,554,705.0
0,13,3,1929,1839.0
0,10,3,140,776.0
0,10,3,1007,594.0
4,10,3,1873,1709.5
1,1,1,930,6861.0
3,7,1,1050,16072.0
4,7,1,1097,8422.0
2,8,0,200,29563.0
5,7,2,1832,9147.0
5,8,2,1695,10716.0
5,6,2,1664,13539.0
0,13,2,2083,4488.0
0,6,0,12,41130.0
1,1,4,327,4778.0
3,7,4,2065,14074.0
3,13,2,344,6974.0
4,4,2,390,15679.0
6,14,1,229,8766.0
6,5,1,1150,11655.0
6,1,1,349,8128.0
0,3,1,351,7165.0
1,4,1,1612,9129.0
1,6,1,1796,7860.0
4,4,1,1674,5974.0
2,13,1,351,4025.0
3,9,0,2100,31446.0
5,2,2,1453,8437.0
5,0,2,1290,5858.0
1,6,2,122,6532.0
0,0,4,1631,5303.0
3,4,4,304,7593.0
6,4,2,1663,9378.0
6,1,4,977,9628.0
0,9,2,1171,4135.0
2,13,1,1506,7650.0
3,6,1,1096,6800.0
3,0,4,833,6489.0
4,0,4,946,10242.0
6,5,4,503,15741.0
0,5,4,987,13118.0
5,11,4,1327,25115.5
6,11,4,909,7706.0
2,0,0,242,30356.0
3,5,4,660,8446.0
1,0,4,568,4687.0
3,9,4,322,10317.0
4,0,4,1492,16636.0
2,6,4,1778,7972.0
6,11,4,933,12478.0
0,11,4,818,5422.0
1,5,4,1175,4685.0
4,5,4,1516,6654.0
2,0,4,1909,7129.0
3,11,4,1228,13051.5
5,8,4,340,9927.0
6,5,4,2027,15182.0
6,9,4,1904,7818.0
0,13,4,1725,4073.0
6,13,2,728,11690.0
6,7,2,124,12891.0
1,1,4,438,4941.0
1,3,4,1575,9034.0
3,2,4,1591,5711.0
5,11,4,303,9421.5
5,2,4,726,8053.0
5,6,4,1782,13621.0
5,13,4,1769,4007.0
5,2,4,1116,14042.0
5,13,0,855,16901.0
1,10,4,1168,7987.5
6,0,4,1536,3551.0
0,6,4,1976,5183.0
4,11,4,959,7200.5
5,6,4,1183,7714.0
2,10,4,2070,2525.0
1,1,0,1854,23811.0
2,1,0,235,27108.0
3,7,0,1991,53750.0
5,6,4,1570,6908.0
5,6,4,933,11774.0
3,10,4,1972,1736.0
6,10,4,410,3553.5
3,9,0,484,30593.0
4,10,0,528,13495.0
4,14,0,822,58489.0
4,9,0,243,34698.0
4,9,0,856,30843.0
5,1,0,1753,22269.0
2,7,4,288,5021.0
4,11,4,424,9021.5
0,5,4,664,17184.0
2,4,4,530,10637.0
5,2,4,1534,17752.0
5,3,4,940,12533.0
4,13,1,1882,9568.0
6,8,0,1215,35111.0
4,5,4,829,13740.0
1,6,4,2070,18448.0
3,2,4,1338,5062.0
3,1,4,562,8232.0
4,0,2,155,14338.0
4,9,4,620,9099.0
6,4,4,125,11010.0
6,14,4,1113,17125.0
2,8,0,1128,29243.0
2,9,2,421,7760.0
3,1,2,441,6985.0
4,14,2,1861,5913.0
4,7,2,167,6782.0
2,1,1,1624,14357.0
3,13,1,640,3940.0
0,10,2,389,1704.5
0,1,2,1853,4898.0
3,4,2,318,5268.0
4,12,2,1365,36410.25
3,11,4,585,7697.5
1,6,2,1288,8412.0
3,1,2,1192,5508.0
3,12,4,303,8102.25
3,12,4,296,10007.0
0,7,0,58,22203.0
1,1,1,1444,7592.0
3,11,1,537,5089.5
1,0,2,2035,4524.0
2,4,2,1507,13556.0
5,12,2,1226,26930.25
2,7,2,1225,14238.0
5,12,2,1732,14125.5
0,8,2,1625,10150.0
1,13,2,389,2700.0
4,2,0,434,22804.0
5,2,0,1172,21998.0
1,10,0,175,26894.5
2,14,0,665,32872.0
1,8,1,392,8272.0
2,7,1,1673,3879.0
2,8,1,1417,6356.0
3,14,0,1987,54903.0
2,11,4,805,5436.0
3,8,1,361,9050.0
5,4,2,1295,13364.0
3,5,3,1178,921.0
4,3,3,1955,1790.0
3,7,3,719,723.0
3,3,3,720,1515.0
4,5,3,745,1243.0
2,10,0,1830,15739.0
0,2,4,1936,4938.0
1,6,4,1256,10317.0
2,10,4,603,5105.0
6,2,4,490,13121.0
6,6,4,1546,10156.0
0,8,4,296,9196.0
0,10,4,194,3301.5
0,0,4,1632,4487.0
6,2,4,669,5859.0
2,4,0,1425,29357.0
0,5,4,1694,10406.0
2,5,4,401,6373.0
3,13,3,1451,679.0
3,6,3,1333,1204.0
4,1,3,1593,1378.0
5,7,3,1060,760.0
0,0,3,1406,2011.0
1,13,3,1025,717.0
5,3,3,1871,1825.0
6,3,3,1375,1681.0
2,13,3,712,375.0
4,4,3,1386,882.0
0,10,3,596,437.0
1,1,3,135,888.0
3,5,3,745,1549.0
5,7,0,434,102064.0
0,3,0,1970,45825.0
2,4,3,1346,2479.0
3,6,0,1893,37452.0
5,3,0,1997,42594.0
6,10,0,172,15942.5
6,7,0,1218,80977.0
0,9,4,1219,7274.0
1,13,2,935,4512.0
1,2,2,972,14958.0
3,14,4,330,8713.0
4,3,4,1319,11883.0
3,0,2,256,5084.0
4,14,2,462,5202.0
3,0,0,356,53257.0
5,6,4,1094,10232.0
6,1,4,1768,6374.0
0,4,4,1082,6250.0
0,10,4,416,5714.5
0,11,4,327,7312.0
4,10,4,568,5434.0
4,11,4,411,8633.0
6,7,0,246,26748.0
4,6,0,802,39077.0
0,2,0,1877,23519.0
0,3,0,869,39178.0
5,0,0,534,51958.0
1,4,1,1096,7037.0
5,13,1,431,5537.0
4,7,0,1850,48276.0
5,13,1,21,3358.0
6,13,1,331,4548.0
6,13,1,1707,5292.0
4,13,1,1908,6999.0
0,1,1,518,4696.0
1,6,1,1086,17549.0
5,10,3,1851,1279.5
6,1,3,1038,1992.0
6,0,3,724,1166.0
1,1,3,1871,2265.0
1,9,3,612,3153.0
6,4,3,1014,3381.0
0,11,3,1185,1702.5
0,5,3,1324,642.0
3,5,3,1432,1159.0
6,7,3,1406,846.0
2,0,3,496,1250.0
6,11,3,36,2211.5
0,9,0,1172,30151.0
2,5,3,923,1333.0
3,14,3,496,999.0
4,13,3,1212,467.0
6,2,3,891,1257.0
0,4,3,916,861.0
2,4,3,745,1406.0
4,4,3,1339,1216.0
6,6,3,1059,1641.0
6,3,3,873,2946.0
6,0,3,36,1486.0
0,4,3,1700,1383.0
2,3,3,551,2350.0
3,7,3,758,2898.0
4,7,3,682,914.0
4,7,0,1783,78589.0
1,4,1,53,8190.0
2,10,1,1442,4387.5
3,4,1,159,5929.0
1,3,0,1905,80614.0
3,13,1,1011,3925.0
4,3,1,487,8699.0
1,11,0,539,29460.5
0,0,1,440,7368.0
1,6,1,494,7093.0
0,4,0,1969,63827.0
5,4,1,270,8586.0
6,0,3,1059,1707.0
6,9,3,1357,1356.0
5,0,3,92,1746.0
0,12,1,1982,8362.5
1,4,1,220,5849.0
1,12,1,688,9363.5
6,7,2,1130,7886.0
0,12,2,837,22340.75
0,7,2,1303,4372.0
3,3,4,329,8676.0
4,11,4,958,5468.0
3,2,2,154,8210.0
4,0,2,101,6032.0
0,3,0,302,39452.0
3,8,1,366,12155.0
4,9,1,1255,14329.0
5,11,1,1876,11321.0
5,12,1,1683,14104.75
6,11,4,881,19400.5
1,3,4,1591,14502.0
3,6,4,453,12420.0
0,10,3,592,770.5
1,6,3,1759,1327.0
2,6,3,1393,1194.0
4,1,3,1374,1468.0
1,9,3,1211,1084.0
0,14,3,754,1292.0
5,10,1,583,5375.5
4,6,1,1047,6119.0
6,10,1,440,2993.0
1,7,1,1684,6643.0
1,1,1,1951,13358.0
1,9,1,249,7445.0
2,0,1,1637,8943.0
5,9,1,1587,7610.0
5,0,1,54,10154.0
0,14,1,693,8628.0
1,11,1,1091,5405.0
1,2,1,494,4780.0
1,9,1,537,8021.0
2,11,1,21,4864.0
3,0,1,982,6038.0
3,14,0,1172,28199.0
4,14,0,1542,25879.0
4,0,0,1368,31241.0
6,11,2,1267,6585.0
0,9,2,1756,4409.0
0,6,2,1285,5954.0
5,0,4,531,20209.0
6,13,4,1776,7297.0
6,7,4,784,7745.0
6,8,4,1168,11036.0
6,9,4,955,19351.0
2,2,3,912,2616.0
4,1,1,1798,5421.0
1,1,0,1520,24816.0
1,0,4,809,4676.0
3,9,4,2078,6682.0
5,2,4,1605,17395.0
5,0,4,1786,7260.0
6,13,4,1826,4574.0
6,5,4,1940,7144.0
6,0,4,1629,5492.0
1,6,4,617,10037.0
3,13,4,847,3689.0
2,2,4,875,6999.0
3,9,4,1491,7289.0
6,1,1,119,7522.0
0,14,1,825,5684.0
1,7,1,2081,8540.0
1,5,1,1898,9762.0
6,1,4,1844,7617.0
6,1,4,1826,15921.0
6,8,0,320,28789.0
6,9,0,2084,27754.0
5,13,4,435,5165.0
3,10,4,1965,2660.5
3,13,4,1935,3831.0
5,9,4,297,14872.0
6,2,4,680,12638.0
6,9,4,501,6129.0
0,14,4,1644,9930.0
0,1,4,399,12908.0
0,0,4,794,15330.0
1,11,4,1330,7064.5
1,9,4,1253,10606.0
2,2,4,561,9189.0
0,11,4,412,7185.0
1,2,4,1956,9864.0
1,0,4,1620,7471.0
3,0,4,1704,7073.0
6,5,1,599,7379.0
0,14,1,1091,5389.0
1,4,1,2063,9171.0
1,14,1,458,6414.0
1,0,1,2089,7150.0
1,11,2,190,6884.0
5,13,1,1313,4440.0
0,4,1,1216,4137.0
1,13,1,1069,3258.0
1,13,1,1472,8271.0
6,11,1,420,7812.5
6,13,1,160,7783.0
6,11,1,313,7017.0
1,11,1,331,7916.5
1,7,2,1224,7684.0
2,7,2,989,9281.0
2,0,2,1507,11950.0
5,12,2,1715,11593.75
0,10,2,1225,3116.5
5,8,1,601,7344.0
6,11,1,2050,6317.0
3,11,1,999,6744.0
1,12,2,2022,7779.5
2,12,2,1696,9798.75
3,13,4,2114,6040.0
3,5,4,559,7900.0
3,2,4,819,8195.0
4,5,4,1686,7916.0
5,1,0,284,26390.0
2,9,0,670,28563.0
4,9,0,2116,59100.0
5,7,4,1779,5380.0
3,4,1,470,8487.0
3,7,0,1359,48321.0
0,11,1,163,6700.5
2,13,1,5,3385.0
0,13,1,1592,3461.0
1,3,0,527,45460.0
1,5,4,1567,17690.0
3,5,4,1113,14646.0
5,10,4,560,3311.5
5,5,4,808,6380.0
3,0,4,818,7501.0
4,7,4,416,7387.0
6,14,4,2051,11373.0
1,11,1,27,4897.5
3,5,4,1998,7351.0
5,6,4,949,10558.0
0,13,1,427,6724.0
2,8,1,445,9369.0
4,12,0,1838,43460.5
4,5,4,1768,10530.0
4,2,4,203,8179.0
4,3,4,820,19226.0
0,13,2,374,4034.0
1,13,1,1427,2799.0
5,0,2,187,5939.0
4,3,4,1586,11850.0
6,7,4,955,4283.0
0,10,4,1692,5051.5
0,2,2,1124,4899.0
3,7,2,294,6452.0
5,13,4,784,5311.0
5,6,4,289,20252.0
6,12,4,453,14941.75
6,9,4,1947,7792.0
1,5,0,263,31857.0
1,6,0,489,35432.0
0,2,4,1114,6903.0
1,4,4,1996,10357.0
3,1,1,1674,6424.0
3,3,1,1635,26147.0
4,14,1,359,7192.0
6,8,1,26,8990.0
0,6,1,4,6442.0
0,1,1,365,13279.0
0,3,0,785,45603.0
1,4,4,673,11699.0
5,4,1,361,10746.0
5,2,1,1592,9603.0
2,14,0,998,56997.0
2,9,0,1231,69053.0
2,0,0,308,26217.0
2,9,0,1582,30432.0
3,8,0,271,29573.0
0,10,3,709,485.5
1,10,3,1405,1313.5
1,10,3,1670,265.5
2,10,3,723,330.0
3,9,3,1865,938.0
5,10,3,1983,445.5
3,5,0,6,65808.0
1,5,1,639,8558.0
1,2,1,588,6606.0
3,1,0,766,55923.0
5,4,1,360,9440.0
5,1,3,40,1019.0
3,8,3,895,1935.0
5,1,3,798,1405.0
6,11,3,33,1122.5
2,7,3,1929,1264.0
1,13,1,588,2844.0
3,13,1,240,6679.0
1,9,3,1345,1704.0
1,9,3,1450,2101.0
4,9,3,1180,1097.0
2,13,3,2112,818.0
1,9,3,1430,2291.0
0,13,3,1006,159.0
4,9,3,1572,1187.0
0,10,3,1331,513.0
6,11,0,2016,31770.5
6,13,0,1795,16089.0
6,6,0,12,40272.0
4,1,2,1223,7484.0
5,2,2,107,15365.0
6,12,2,1300,10085.5
5,7,4,809,6493.0
5,8,4,565,10985.0
5,2,4,400,7180.0
6,2,4,988,10131.0
0,13,1,1097,3348.0
3,5,4,987,7904.0
3,3,4,1079,7831.0
4,7,3,1450,976.0
0,11,3,1700,1041.5
0,7,3,1450,605.0
